Product Link,Product Name,Price,Rating,Review
https://www.flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=f3bc2f65-7f78-425d-9501-514cea72c6cd.MOBGMFFX5XYE8MZN.SEARCH&ppt=sp&ppn=sp&ssid=3bvr75hykw0000001729314945585&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)","₹39,999",5,worth the wait upgraded from pixel 4a
https://www.flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=f3bc2f65-7f78-425d-9501-514cea72c6cd.MOBGMFFX5XYE8MZN.SEARCH&ppt=sp&ppn=sp&ssid=3bvr75hykw0000001729314945585&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)","₹39,999",5,amazing photos elegant design
https://www.flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=f3bc2f65-7f78-425d-9501-514cea72c6cd.MOBGMFFX5XYE8MZN.SEARCH&ppt=sp&ppn=sp&ssid=3bvr75hykw0000001729314945585&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)","₹39,999",5,nothing to say anything wow osm  mind blowing performance love you samsung s23
https://www.flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=f3bc2f65-7f78-425d-9501-514cea72c6cd.MOBGMFFX5XYE8MZN.SEARCH&ppt=sp&ppn=sp&ssid=3bvr75hykw0000001729314945585&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)","₹39,999",5,amazing camera display performance and design the only problem is the battery but i think it should be fine for normal users
https://www.flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=f3bc2f65-7f78-425d-9501-514cea72c6cd.MOBGMFFX5XYE8MZN.SEARCH&ppt=sp&ppn=sp&ssid=3bvr75hykw0000001729314945585&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)","₹39,999",5,pros 1 great battery  2 great camera   3 great display   4 top notch performance  5 smooth andriod experience got covered by 4 years updates along with security patches 6 elegant and powerful  cons 1 charger must be included in box 2 heating issues
https://www.flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=f3bc2f65-7f78-425d-9501-514cea72c6cd.MOBGMFFX5XYE8MZN.SEARCH&ppt=sp&ppn=sp&ssid=3bvr75hykw0000001729314945585&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)","₹39,999",5,absolute beast   camera display performance design and build quality apart from fast charging everything is outstanding
https://www.flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=f3bc2f65-7f78-425d-9501-514cea72c6cd.MOBGMFFX5XYE8MZN.SEARCH&ppt=sp&ppn=sp&ssid=3bvr75hykw0000001729314945585&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)","₹39,999",5,love it
https://www.flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=f3bc2f65-7f78-425d-9501-514cea72c6cd.MOBGMFFX5XYE8MZN.SEARCH&ppt=sp&ppn=sp&ssid=3bvr75hykw0000001729314945585&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)","₹39,999",4,on first day phone screen went complete black while running some backup restore but after hard reset phone is working fine and not faced any problem i was looking for compact phone for single hand use camera and battery life is good
https://www.flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=f3bc2f65-7f78-425d-9501-514cea72c6cd.MOBGMFFX5XYE8MZN.SEARCH&ppt=sp&ppn=sp&ssid=3bvr75hykw0000001729314945585&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)","₹39,999",5,superb camera handy size with decent battery display quality is outstanding
https://www.flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=f3bc2f65-7f78-425d-9501-514cea72c6cd.MOBGMFFX5XYE8MZN.SEARCH&ppt=sp&ppn=sp&ssid=3bvr75hykw0000001729314945585&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)","₹39,999",5,worth 
